Date;Transmitter;Window;
;;Maximum [h];Effective [h]
2015-02-20;GQD 22.1;12;12
2015-02-20;HWU 21.8;12;12
2015-02-20;ICV 20.3;12;12
2015-02-19;DHO 23.4;12;12
2015-02-19;GBZ 19.6;12;12
2015-02-19;GQD 22.1;12;12
2015-02-19;HWU 21.8;12;12
2015-02-19;ICV 20.3;12;12
2015-02-18;DHO 23.4;12;12
2015-02-18;GBZ 19.6;12;12
2015-02-18;GQD 22.1;12;12
2015-02-18;HWU 21.8;12;12
2015-02-18;ICV 20.3;12;12
2015-02-17;DHO 23.4;12;12
2015-02-17;GBZ 19.6;12;12
2015-02-17;GQD 22.1;12;12
2015-02-17;HWU 21.8;12;12
2015-02-17;ICV 20.3;12;12
2015-02-16;DHO 23.4;12;12
2015-02-16;GBZ 19.6;12;12
2015-02-16;GQD 22.1;12;12
2015-02-16;HWU 21.8;12;12
2015-02-16;ICV 20.3;12;12
2015-02-15;DHO 23.4;12;12
2015-02-15;GBZ 19.6;12;12
2015-02-15;GQD 22.1;12;12
2015-02-15;HWU 21.8;12;12
2015-02-15;ICV 20.3;12;12
2015-02-14;DHO 23.4;12;12
2015-02-14;GBZ 19.6;12;12
2015-02-14;GQD 22.1;12;12
2015-02-14;HWU 21.8;12;12
2015-02-14;ICV 20.3;12;12
2015-02-13;DHO 23.4;12;12
2015-02-13;GBZ 19.6;12;12
2015-02-13;GQD 22.1;12;12
2015-02-13;HWU 21.8;12;12
2015-02-13;ICV 20.3;12;12
2015-02-12;DHO 23.4;12;12
2015-02-12;GBZ 19.6;12;12
2015-02-12;GQD 22.1;12;12
2015-02-12;HWU 21.8;12;12
2015-02-12;ICV 20.3;12;12
2015-02-11;DHO 23.4;12;12
2015-02-11;GBZ 19.6;12;12
2015-02-11;GQD 22.1;12;12
2015-02-11;HWU 21.8;12;12
2015-02-11;ICV 20.3;12;12
2015-02-10;DHO 23.4;12;12
2015-02-10;GBZ 19.6;12;12
2015-02-10;GQD 22.1;12;12
2015-02-10;HWU 21.8;12;12
2015-02-10;ICV 20.3;12;12
2015-02-09;DHO 23.4;12;12
2015-02-09;GBZ 19.6;12;12
2015-02-09;GQD 22.1;12;12
2015-02-09;HWU 21.8;12;12
2015-02-09;ICV 20.3;12;12
2015-02-08;DHO 23.4;12;12
2015-02-08;GBZ 19.6;12;12
2015-02-08;GQD 22.1;12;12
2015-02-08;HWU 21.8;12;12
2015-02-08;ICV 20.3;12;12
2015-02-07;DHO 23.4;12;12
2015-02-07;GBZ 19.6;12;12
2015-02-07;GQD 22.1;12;12
2015-02-07;HWU 21.8;12;12
2015-02-07;ICV 20.3;12;12
2015-02-06;DHO 23.4;12;12
2015-02-06;GBZ 19.6;12;12
2015-02-06;GQD 22.1;12;12
2015-02-06;HWU 21.8;12;12
2015-02-06;ICV 20.3;12;12
2015-02-05;DHO 23.4;12;12
2015-02-05;GBZ 19.6;12;12
2015-02-05;GQD 22.1;12;12
2015-02-05;HWU 21.8;12;12
2015-02-05;ICV 20.3;12;12
2015-02-04;DHO 23.4;12;12
2015-02-04;GBZ 19.6;12;12
2015-02-04;GQD 22.1;12;12
2015-02-04;HWU 21.8;12;12
2015-02-04;ICV 20.3;12;12
2015-02-03;DHO 23.4;12;12
2015-02-03;GBZ 19.6;12;12
2015-02-03;GQD 22.1;12;12
2015-02-03;HWU 21.8;12;12
2015-02-03;ICV 20.3;12;12
2015-02-02;DHO 23.4;12;12
2015-02-02;GBZ 19.6;12;12
2015-02-02;GQD 22.1;12;12
2015-02-02;HWU 21.8;12;12
2015-02-02;ICV 20.3;12;12
2015-02-01;DHO 23.4;12;12
2015-02-01;GBZ 19.6;12;12
2015-02-01;GQD 22.1;12;12
2015-02-01;HWU 21.8;12;12
2015-02-01;ICV 20.3;12;12
2015-01-31;DHO 23.4;12;12
2015-01-31;GBZ 19.6;12;12
2015-01-31;GQD 22.1;12;12
2015-01-31;HWU 21.8;12;12
2015-01-31;ICV 20.3;12;12
2015-01-30;DHO 23.4;12;12
2015-01-30;GBZ 19.6;12;12
2015-01-30;GQD 22.1;12;12
2015-01-30;HWU 21.8;12;12
2015-01-30;ICV 20.3;12;12
2015-01-29;DHO 23.4;12;12
2015-01-29;GBZ 19.6;12;12
2015-01-29;GQD 22.1;12;12
2015-01-29;HWU 21.8;12;12
2015-01-29;ICV 20.3;12;12
2015-01-28;DHO 23.4;12;12
2015-01-28;GBZ 19.6;12;12
2015-01-28;GQD 22.1;12;12
2015-01-28;HWU 21.8;12;12
2015-01-28;ICV 20.3;12;12
2015-01-27;DHO 23.4;12;12
2015-01-27;GBZ 19.6;12;12
2015-01-27;GQD 22.1;12;12
2015-01-27;HWU 21.8;12;12
2015-01-27;ICV 20.3;12;12
2015-01-26;DHO 23.4;12;12
2015-01-26;GBZ 19.6;12;12
2015-01-26;GQD 22.1;12;12
2015-01-26;HWU 21.8;12;12
2015-01-26;ICV 20.3;12;12
2015-01-25;DHO 23.4;12;12
2015-01-25;GBZ 19.6;12;12
2015-01-25;GQD 22.1;12;12
2015-01-25;HWU 21.8;12;12
2015-01-25;ICV 20.3;12;12
2015-01-24;DHO 23.4;12;12
2015-01-24;GBZ 19.6;12;12
2015-01-24;GQD 22.1;12;12
2015-01-24;HWU 21.8;12;12
2015-01-24;ICV 20.3;12;12
2015-01-23;DHO 23.4;12;12
2015-01-23;GBZ 19.6;12;12
2015-01-23;GQD 22.1;12;12
2015-01-23;HWU 21.8;12;12
2015-01-23;ICV 20.3;12;12
2015-01-22;DHO 23.4;12;12
2015-01-22;GBZ 19.6;12;12
2015-01-22;GQD 22.1;12;12
2015-01-22;HWU 21.8;12;12
2015-01-22;ICV 20.3;12;12
2015-01-21;DHO 23.4;12;12
2015-01-21;GBZ 19.6;12;12
2015-01-21;GQD 22.1;12;12
2015-01-21;HWU 21.8;12;12
2015-01-21;ICV 20.3;12;12
2015-01-20;DHO 23.4;12;12
2015-01-20;GBZ 19.6;12;12
2015-01-20;GQD 22.1;12;12
2015-01-20;HWU 21.8;12;12
2015-01-20;ICV 20.3;12;12
2015-01-19;DHO 23.4;12;12
2015-01-19;GBZ 19.6;12;12
2015-01-19;GQD 22.1;12;12
2015-01-19;HWU 21.8;12;12
2015-01-19;ICV 20.3;12;12
2015-01-18;DHO 23.4;12;12
2015-01-18;GBZ 19.6;12;12
2015-01-18;GQD 22.1;12;12
2015-01-18;HWU 21.8;12;12
2015-01-18;ICV 20.3;12;12
2015-01-17;DHO 23.4;12;12
2015-01-17;GBZ 19.6;12;12
2015-01-17;GQD 22.1;12;12
2015-01-17;HWU 21.8;12;12
2015-01-17;ICV 20.3;12;12
2015-01-16;DHO 23.4;12;12
2015-01-16;GBZ 19.6;12;12
2015-01-16;GQD 22.1;12;12
2015-01-16;HWU 21.8;12;12
2015-01-16;ICV 20.3;12;12
2015-01-15;DHO 23.4;12;12
2015-01-15;GBZ 19.6;12;12
2015-01-15;GQD 22.1;12;12
2015-01-15;HWU 21.8;12;12
2015-01-15;ICV 20.3;12;12
2015-01-14;DHO 23.4;12;12
2015-01-14;GBZ 19.6;12;12
2015-01-14;GQD 22.1;12;12
2015-01-14;HWU 21.8;12;12
2015-01-14;ICV 20.3;12;12
2015-01-13;DHO 23.4;12;12
2015-01-13;GBZ 19.6;12;12
2015-01-13;GQD 22.1;12;12
2015-01-13;HWU 21.8;12;12
2015-01-13;ICV 20.3;12;12
2015-01-12;DHO 23.4;12;12
2015-01-12;GBZ 19.6;12;12
2015-01-12;GQD 22.1;12;12
2015-01-12;HWU 21.8;12;12
2015-01-12;ICV 20.3;12;12
2015-01-11;DHO 23.4;12;12
2015-01-11;GBZ 19.6;12;12
2015-01-11;GQD 22.1;12;12
2015-01-11;HWU 21.8;12;12
2015-01-11;ICV 20.3;12;12
2015-01-10;DHO 23.4;12;12
2015-01-10;GBZ 19.6;12;12
2015-01-10;GQD 22.1;12;12
2015-01-10;HWU 21.8;12;12
2015-01-10;ICV 20.3;12;12
2015-01-09;DHO 23.4;12;12
2015-01-09;GBZ 19.6;12;12
2015-01-09;GQD 22.1;12;12
2015-01-09;HWU 21.8;12;12
2015-01-09;ICV 20.3;12;12
2015-01-08;DHO 23.4;12;12
2015-01-08;GBZ 19.6;12;12
2015-01-08;GQD 22.1;12;12
2015-01-08;HWU 21.8;12;12
2015-01-08;ICV 20.3;12;12
2015-01-07;DHO 23.4;12;12
2015-01-07;GBZ 19.6;12;12
2015-01-07;GQD 22.1;12;12
2015-01-07;HWU 21.8;12;12
2015-01-07;ICV 20.3;12;12
2015-01-06;DHO 23.4;12;12
2015-01-06;GBZ 19.6;12;12
2015-01-06;GQD 22.1;12;12
2015-01-06;HWU 21.8;12;12
2015-01-06;ICV 20.3;12;12
2015-01-05;DHO 23.4;12;12
2015-01-05;GBZ 19.6;12;12
2015-01-05;GQD 22.1;12;12
2015-01-05;HWU 21.8;12;12
2015-01-05;ICV 20.3;12;12
2015-01-04;DHO 23.4;12;12
2015-01-04;GBZ 19.6;12;12
2015-01-04;GQD 22.1;12;12
2015-01-04;HWU 21.8;12;12
2015-01-04;ICV 20.3;12;12
2015-01-03;DHO 23.4;12;12
2015-01-03;GBZ 19.6;12;12
2015-01-03;GQD 22.1;12;12
2015-01-03;HWU 21.8;12;12
2015-01-03;ICV 20.3;12;12
2015-01-02;DHO 23.4;12;12
2015-01-02;GBZ 19.6;12;12
2015-01-02;GQD 22.1;12;12
2015-01-02;HWU 21.8;12;12
2015-01-02;ICV 20.3;12;12
2015-01-01;DHO 23.4;12;12
2015-01-01;GBZ 19.6;12;12
2015-01-01;GQD 22.1;12;12
2015-01-01;HWU 21.8;12;12
2015-01-01;ICV 20.3;12;12
2014-12-31;DHO 23.4;12;12
2014-12-31;GBZ 19.6;12;12
2014-12-31;GQD 22.1;12;12
2014-12-31;HWU 21.8;12;12
2014-12-31;ICV 20.3;12;12
2014-12-30;DHO 23.4;12;12
2014-12-30;GBZ 19.6;12;12
2014-12-30;GQD 22.1;12;12
2014-12-30;HWU 21.8;12;12
2014-12-30;ICV 20.3;12;12
2014-12-29;DHO 23.4;12;12
2014-12-29;GBZ 19.6;12;12
2014-12-29;GQD 22.1;12;12
2014-12-29;HWU 21.8;12;12
2014-12-29;ICV 20.3;12;12
2014-12-28;DHO 23.4;12;12
2014-12-28;GBZ 19.6;12;12
2014-12-28;GQD 22.1;12;12
2014-12-28;HWU 21.8;12;12
2014-12-28;ICV 20.3;12;12
2014-12-27;DHO 23.4;12;12
2014-12-27;GBZ 19.6;12;12
2014-12-27;GQD 22.1;12;12
2014-12-27;HWU 21.8;12;12
2014-12-27;ICV 20.3;12;12
2014-12-26;DHO 23.4;12;12
2014-12-26;GBZ 19.6;12;12
2014-12-26;GQD 22.1;12;12
2014-12-26;HWU 21.8;12;12
2014-12-26;ICV 20.3;12;12
2014-12-25;DHO 23.4;12;12
2014-12-25;GBZ 19.6;12;12
2014-12-25;GQD 22.1;12;12
2014-12-25;HWU 21.8;12;12
2014-12-25;ICV 20.3;12;12
2014-12-24;DHO 23.4;12;12
2014-12-24;GBZ 19.6;12;12
2014-12-24;GQD 22.1;12;12
2014-12-24;HWU 21.8;12;12
2014-12-24;ICV 20.3;12;12
2014-12-23;DHO 23.4;12;12
2014-12-23;GBZ 19.6;12;12
2014-12-23;GQD 22.1;12;12
2014-12-23;HWU 21.8;12;12
2014-12-23;ICV 20.3;12;12
2014-12-22;DHO 23.4;12;12
2014-12-22;GBZ 19.6;12;12
2014-12-22;GQD 22.1;12;12
2014-12-22;HWU 21.8;12;12
2014-12-22;ICV 20.3;12;12
2014-12-21;DHO 23.4;12;12
2014-12-21;GBZ 19.6;12;12
2014-12-21;GQD 22.1;12;12
2014-12-21;HWU 21.8;12;12
2014-12-21;ICV 20.3;12;12
2014-12-20;DHO 23.4;12;12
2014-12-20;GBZ 19.6;12;12
2014-12-20;GQD 22.1;12;12
2014-12-20;HWU 21.8;12;12
2014-12-20;ICV 20.3;12;12
2014-12-19;DHO 23.4;12;12
2014-12-19;GBZ 19.6;12;12
2014-12-19;GQD 22.1;12;12
2014-12-19;HWU 21.8;12;12
2014-12-19;ICV 20.3;12;12
2014-12-18;DHO 23.4;12;12
2014-12-18;GBZ 19.6;12;12
2014-12-18;GQD 22.1;12;12
2014-12-18;HWU 21.8;12;12
2014-12-18;ICV 20.3;12;12
2014-12-17;DHO 23.4;12;12
2014-12-17;GBZ 19.6;12;12
2014-12-17;GQD 22.1;12;12
2014-12-17;HWU 21.8;12;12
2014-12-17;ICV 20.3;12;12
2014-12-16;DHO 23.4;12;12
2014-12-16;GBZ 19.6;12;12
2014-12-16;GQD 22.1;12;12
2014-12-16;HWU 21.8;12;12
2014-12-16;ICV 20.3;12;12
2014-12-15;DHO 23.4;12;12
2014-12-15;GBZ 19.6;12;12
2014-12-15;GQD 22.1;12;12
2014-12-15;HWU 21.8;12;12
2014-12-15;ICV 20.3;12;12
2014-12-14;DHO 23.4;12;12
2014-12-14;GBZ 19.6;12;12
2014-12-14;GQD 22.1;12;12
2014-12-14;HWU 21.8;12;12
2014-12-14;ICV 20.3;12;12
2014-12-13;DHO 23.4;12;12
2014-12-13;GBZ 19.6;12;12
2014-12-13;GQD 22.1;12;12
2014-12-13;HWU 21.8;12;12
2014-12-13;ICV 20.3;12;12
2014-12-12;DHO 23.4;12;12
2014-12-12;GBZ 19.6;12;12
2014-12-12;GQD 22.1;12;12
2014-12-12;HWU 21.8;12;12
2014-12-12;ICV 20.3;12;12
2014-12-11;DHO 23.4;12;12
2014-12-11;GBZ 19.6;12;12
2014-12-11;GQD 22.1;12;12
2014-12-11;HWU 21.8;12;12
2014-12-11;ICV 20.3;12;12
2014-12-10;DHO 23.4;12;12
2014-12-10;GBZ 19.6;12;12
2014-12-10;GQD 22.1;12;12
2014-12-10;HWU 21.8;12;12
2014-12-10;ICV 20.3;12;12
2014-12-09;DHO 23.4;12;12
2014-12-09;GBZ 19.6;12;12
2014-12-09;GQD 22.1;12;12
2014-12-09;HWU 21.8;12;12
2014-12-09;ICV 20.3;12;12
2014-12-08;DHO 23.4;12;12
2014-12-08;GBZ 19.6;12;12
2014-12-08;GQD 22.1;12;12
2014-12-08;HWU 21.8;12;12
2014-12-08;ICV 20.3;12;12
2014-12-07;DHO 23.4;12;12
2014-12-07;GBZ 19.6;12;12
2014-12-07;GQD 22.1;12;12
2014-12-07;HWU 21.8;12;12
2014-12-07;ICV 20.3;12;12
2014-12-06;DHO 23.4;12;12
2014-12-06;GBZ 19.6;12;12
2014-12-06;GQD 22.1;12;12
2014-12-06;HWU 21.8;12;12
2014-12-06;ICV 20.3;12;12
2014-12-05;DHO 23.4;12;12
2014-12-05;GBZ 19.6;12;12
2014-12-05;GQD 22.1;12;12
2014-12-05;HWU 21.8;12;12
2014-12-05;ICV 20.3;12;12
2014-12-04;DHO 23.4;12;12
2014-12-04;GBZ 19.6;12;12
2014-12-04;GQD 22.1;12;12
2014-12-04;HWU 21.8;12;12
2014-12-04;ICV 20.3;12;12
2014-12-03;DHO 23.4;12;12
2014-12-03;GBZ 19.6;12;12
2014-12-03;GQD 22.1;12;12
2014-12-03;HWU 21.8;12;12
2014-12-03;ICV 20.3;12;12
2014-12-02;DHO 23.4;12;12
2014-12-02;GBZ 19.6;12;12
2014-12-02;GQD 22.1;12;12
2014-12-02;HWU 21.8;12;12
2014-12-02;ICV 20.3;12;12
2014-12-01;DHO 23.4;12;12
2014-12-01;GBZ 19.6;12;12
2014-12-01;GQD 22.1;12;12
2014-12-01;HWU 21.8;12;12
2014-12-01;ICV 20.3;12;12
2014-11-30;DHO 23.4;12;12
2014-11-30;GBZ 19.6;12;12
2014-11-30;GQD 22.1;12;12
2014-11-30;HWU 21.8;12;12
2014-11-30;ICV 20.3;12;12
2014-11-29;DHO 23.4;12;12
2014-11-29;GBZ 19.6;12;12
2014-11-29;GQD 22.1;12;12
2014-11-29;HWU 21.8;12;12
2014-11-29;ICV 20.3;12;12
2014-11-28;DHO 23.4;12;12
2014-11-28;GBZ 19.6;12;12
2014-11-28;GQD 22.1;12;12
2014-11-28;HWU 21.8;12;12
2014-11-28;ICV 20.3;12;12
2014-11-27;DHO 23.4;12;12
2014-11-27;GBZ 19.6;12;12
2014-11-27;GQD 22.1;12;12
2014-11-27;HWU 21.8;12;12
2014-11-27;ICV 20.3;12;12
2014-11-26;DHO 23.4;12;12
2014-11-26;GBZ 19.6;12;12
2014-11-26;GQD 22.1;12;12
2014-11-26;HWU 21.8;12;12
2014-11-26;ICV 20.3;12;12
2014-11-25;DHO 23.4;12;12
2014-11-25;GBZ 19.6;12;12
2014-11-25;GQD 22.1;12;12
2014-11-25;HWU 21.8;12;12
2014-11-25;ICV 20.3;12;12
2014-11-24;DHO 23.4;12;12
2014-11-24;GBZ 19.6;12;12
2014-11-24;GQD 22.1;12;12
2014-11-24;HWU 21.8;12;12
2014-11-24;ICV 20.3;12;12
2014-11-23;DHO 23.4;12;12
2014-11-23;GBZ 19.6;12;12
2014-11-23;GQD 22.1;12;12
2014-11-23;HWU 21.8;12;12
2014-11-23;ICV 20.3;12;12
2014-11-22;DHO 23.4;12;12
2014-11-22;GBZ 19.6;12;12
2014-11-22;GQD 22.1;12;12
2014-11-22;HWU 21.8;12;12
2014-11-22;ICV 20.3;12;12
2014-11-21;DHO 23.4;12;12
2014-11-21;GBZ 19.6;12;12
2014-11-21;GQD 22.1;12;12
2014-11-21;HWU 21.8;12;12
2014-11-21;ICV 20.3;12;12
2014-11-20;DHO 23.4;12;12
2014-11-20;GBZ 19.6;12;12
2014-11-20;GQD 22.1;12;12
2014-11-20;HWU 21.8;12;12
2014-11-20;ICV 20.3;12;12
2014-11-19;DHO 23.4;12;12
2014-11-19;GBZ 19.6;12;12
2014-11-19;GQD 22.1;12;12
2014-11-19;HWU 21.8;12;12
2014-11-19;ICV 20.3;12;12
2014-11-18;DHO 23.4;12;12
2014-11-18;GBZ 19.6;12;12
2014-11-18;GQD 22.1;12;12
2014-11-18;HWU 21.8;12;12
2014-11-18;ICV 20.3;12;12
2014-11-17;DHO 23.4;12;12
2014-11-17;GBZ 19.6;12;12
2014-11-17;GQD 22.1;12;12
2014-11-17;HWU 21.8;12;12
2014-11-17;ICV 20.3;12;12
2014-11-16;DHO 23.4;12;12
2014-11-16;GBZ 19.6;12;12
2014-11-16;GQD 22.1;12;12
2014-11-16;HWU 21.8;12;12
2014-11-16;ICV 20.3;12;12
2014-11-15;DHO 23.4;12;12
2014-11-15;GBZ 19.6;12;12
2014-11-15;GQD 22.1;12;12
2014-11-15;HWU 21.8;12;12
2014-11-15;ICV 20.3;12;12
2014-11-14;DHO 23.4;12;12
2014-11-14;GBZ 19.6;12;12
2014-11-14;GQD 22.1;12;12
2014-11-14;HWU 21.8;12;12
2014-11-14;ICV 20.3;12;12
2014-11-13;DHO 23.4;12;12
2014-11-13;GBZ 19.6;12;12
2014-11-13;GQD 22.1;12;12
2014-11-13;HWU 21.8;12;12
2014-11-13;ICV 20.3;12;12
2014-11-12;DHO 23.4;12;12
2014-11-12;GBZ 19.6;12;12
2014-11-12;GQD 22.1;12;12
2014-11-12;HWU 21.8;12;12
2014-11-12;ICV 20.3;12;12
2014-11-11;DHO 23.4;12;12
2014-11-11;GBZ 19.6;12;12
2014-11-11;GQD 22.1;12;12
2014-11-11;HWU 21.8;12;12
2014-11-11;ICV 20.3;12;12
2014-11-10;DHO 23.4;12;12
2014-11-10;GBZ 19.6;12;12
2014-11-10;GQD 22.1;12;12
2014-11-10;HWU 21.8;12;12
2014-11-10;ICV 20.3;12;12
2014-11-09;DHO 23.4;12;12
2014-11-09;GBZ 19.6;12;12
2014-11-09;GQD 22.1;12;12
2014-11-09;HWU 21.8;12;12
2014-11-09;ICV 20.3;12;12
2014-11-08;DHO 23.4;12;12
2014-11-08;GBZ 19.6;12;12
2014-11-08;GQD 22.1;12;12
2014-11-08;HWU 21.8;12;12
2014-11-08;ICV 20.3;12;12
2014-11-07;DHO 23.4;12;12
2014-11-07;GBZ 19.6;12;12
2014-11-07;GQD 22.1;12;12
2014-11-07;HWU 21.8;12;12
2014-11-07;ICV 20.3;12;12
2014-11-06;DHO 23.4;12;12
2014-11-06;GBZ 19.6;12;12
2014-11-06;GQD 22.1;12;12
2014-11-06;HWU 21.8;12;12
2014-11-06;ICV 20.3;12;12
2014-11-05;DHO 23.4;12;12
2014-11-05;GBZ 19.6;12;12
2014-11-05;GQD 22.1;12;12
2014-11-05;HWU 21.8;12;12
2014-11-05;ICV 20.3;12;12
2014-11-04;DHO 23.4;12;12
2014-11-04;GBZ 19.6;12;12
2014-11-04;GQD 22.1;12;12
2014-11-04;HWU 21.8;12;12
2014-11-04;ICV 20.3;12;12
2014-11-03;DHO 23.4;12;12
2014-11-03;GBZ 19.6;12;12
2014-11-03;GQD 22.1;12;12
2014-11-03;HWU 21.8;12;12
2014-11-03;ICV 20.3;12;12
2014-11-02;DHO 23.4;12;12
2014-11-02;GBZ 19.6;12;12
2014-11-02;GQD 22.1;12;12
2014-11-02;HWU 21.8;12;12
2014-11-02;ICV 20.3;12;12
2014-11-01;DHO 23.4;12;12
2014-11-01;GBZ 19.6;12;12
2014-11-01;GQD 22.1;12;12
2014-11-01;HWU 21.8;12;12
2014-11-01;ICV 20.3;12;12
2014-10-31;DHO 23.4;12;12
2014-10-31;GBZ 19.6;12;12
2014-10-31;GQD 22.1;12;12
2014-10-31;HWU 21.8;12;12
2014-10-31;ICV 20.3;12;12
2014-10-30;DHO 23.4;12;12
2014-10-30;GBZ 19.6;12;12
2014-10-30;GQD 22.1;12;12
2014-10-30;HWU 21.8;12;12
2014-10-30;ICV 20.3;12;12
2014-10-29;DHO 23.4;12;12
2014-10-29;GBZ 19.6;12;12
2014-10-29;GQD 22.1;12;12
2014-10-29;HWU 21.8;12;12
2014-10-29;ICV 20.3;12;12
2014-10-28;DHO 23.4;12;12
2014-10-28;GBZ 19.6;12;12
2014-10-28;GQD 22.1;12;12
2014-10-28;HWU 21.8;12;12
2014-10-28;ICV 20.3;12;12
2014-10-27;DHO 23.4;12;12
2014-10-27;GBZ 19.6;12;12
2014-10-27;GQD 22.1;12;12
2014-10-27;HWU 21.8;12;12
2014-10-27;ICV 20.3;12;12
2014-10-26;DHO 23.4;12;12
2014-10-26;GBZ 19.6;12;12
2014-10-26;GQD 22.1;12;12
2014-10-26;HWU 21.8;12;12
2014-10-26;ICV 20.3;12;12
2014-10-25;DHO 23.4;12;12
2014-10-25;GBZ 19.6;12;12
2014-10-25;GQD 22.1;12;12
2014-10-25;HWU 21.8;12;12
2014-10-25;ICV 20.3;12;12
2014-10-24;DHO 23.4;12;12
2014-10-24;GBZ 19.6;12;12
2014-10-24;GQD 22.1;12;12
2014-10-24;HWU 21.8;12;12
2014-10-24;ICV 20.3;12;12
2014-10-23;DHO 23.4;12;12
2014-10-23;GBZ 19.6;12;12
2014-10-23;GQD 22.1;12;12
2014-10-23;HWU 21.8;12;12
2014-10-23;ICV 20.3;12;12
2014-10-22;DHO 23.4;12;12
2014-10-22;GBZ 19.6;12;12
2014-10-22;GQD 22.1;12;12
2014-10-22;HWU 21.8;12;12
2014-10-22;ICV 20.3;12;12
2014-10-21;DHO 23.4;12;12
2014-10-21;GBZ 19.6;12;12
2014-10-21;GQD 22.1;12;12
2014-10-21;HWU 21.8;12;12
2014-10-21;ICV 20.3;12;12
2014-10-20;DHO 23.4;12;12
2014-10-20;GBZ 19.6;12;12
2014-10-20;GQD 22.1;12;12
2014-10-20;HWU 21.8;12;12
2014-10-20;ICV 20.3;12;12
2014-10-19;DHO 23.4;12;12
2014-10-19;GBZ 19.6;12;12
2014-10-19;GQD 22.1;12;12
2014-10-19;HWU 21.8;12;12
2014-10-19;ICV 20.3;12;12
2014-10-18;DHO 23.4;12;12
2014-10-18;GBZ 19.6;12;12
2014-10-18;GQD 22.1;12;12
2014-10-18;HWU 21.8;12;12
2014-10-18;ICV 20.3;12;12
2014-10-17;DHO 23.4;12;12
2014-10-17;GBZ 19.6;12;12
2014-10-17;GQD 22.1;12;12
2014-10-17;HWU 21.8;12;12
2014-10-17;ICV 20.3;12;12
2014-10-16;DHO 23.4;12;12
2014-10-16;GBZ 19.6;12;12
2014-10-16;GQD 22.1;12;12
2014-10-16;HWU 21.8;12;12
2014-10-16;ICV 20.3;12;12
2014-10-15;DHO 23.4;12;12
2014-10-15;GBZ 19.6;12;12
2014-10-15;GQD 22.1;12;12
2014-10-15;HWU 21.8;12;12
2014-10-15;ICV 20.3;12;12
2014-10-14;DHO 23.4;12;12
2014-10-14;GBZ 19.6;12;12
2014-10-14;GQD 22.1;12;12
2014-10-14;HWU 21.8;12;12
2014-10-14;ICV 20.3;12;12
2014-10-13;DHO 23.4;12;12
2014-10-13;GBZ 19.6;12;12
2014-10-13;GQD 22.1;12;12
2014-10-13;HWU 21.8;12;12
2014-10-13;ICV 20.3;12;12
2014-10-12;DHO 23.4;12;12
2014-10-12;GBZ 19.6;12;12
2014-10-12;GQD 22.1;12;12
2014-10-12;HWU 21.8;12;12
2014-10-12;ICV 20.3;12;12
2014-10-11;DHO 23.4;12;12
2014-10-11;GBZ 19.6;12;12
2014-10-11;GQD 22.1;12;12
2014-10-11;HWU 21.8;12;12
2014-10-11;ICV 20.3;12;12
2014-10-10;DHO 23.4;12;12
2014-10-10;GBZ 19.6;12;12
2014-10-10;GQD 22.1;12;12
2014-10-10;HWU 21.8;12;12
2014-10-10;ICV 20.3;12;12
2014-10-09;DHO 23.4;12;12
2014-10-09;GBZ 19.6;12;12
2014-10-09;GQD 22.1;12;12
2014-10-09;HWU 21.8;12;12
2014-10-09;ICV 20.3;12;12
2014-10-08;DHO 23.4;12;12
2014-10-08;GBZ 19.6;12;12
2014-10-08;GQD 22.1;12;12
2014-10-08;HWU 21.8;12;12
2014-10-08;ICV 20.3;12;12
2014-10-07;DHO 23.4;12;12
2014-10-07;GBZ 19.6;12;12
2014-10-07;GQD 22.1;12;12
2014-10-07;HWU 21.8;12;12
2014-10-07;ICV 20.3;12;12
2014-10-06;DHO 23.4;12;12
2014-10-06;GBZ 19.6;12;12
2014-10-06;GQD 22.1;12;12
2014-10-06;HWU 21.8;12;12
2014-10-06;ICV 20.3;12;12
2014-10-05;DHO 23.4;12;12
2014-10-05;GBZ 19.6;12;12
2014-10-05;GQD 22.1;12;12
2014-10-05;HWU 21.8;12;12
2014-10-05;ICV 20.3;12;12
2014-10-04;DHO 23.4;12;12
2014-10-04;GBZ 19.6;12;12
2014-10-04;GQD 22.1;12;12
2014-10-04;HWU 21.8;12;12
2014-10-04;ICV 20.3;12;12
2014-10-03;DHO 23.4;12;12
2014-10-03;GBZ 19.6;12;12
2014-10-03;GQD 22.1;12;12
2014-10-03;HWU 21.8;12;12
2014-10-03;ICV 20.3;12;12
2014-10-02;DHO 23.4;12;12
2014-10-02;GBZ 19.6;12;12
2014-10-02;GQD 22.1;12;12
2014-10-02;HWU 21.8;12;12
2014-10-02;ICV 20.3;12;12
2014-10-01;DHO 23.4;12;12
2014-10-01;GBZ 19.6;12;12
2014-10-01;GQD 22.1;12;12
2014-10-01;HWU 21.8;12;12
2014-10-01;ICV 20.3;12;12
2014-09-30;DHO 23.4;12;12
2014-09-30;GBZ 19.6;12;12
2014-09-30;GQD 22.1;12;12
2014-09-30;HWU 21.8;12;12
2014-09-30;ICV 20.3;12;12
2014-09-29;DHO 23.4;12;12
2014-09-29;GBZ 19.6;12;12
2014-09-29;GQD 22.1;12;12
2014-09-29;HWU 21.8;12;12
2014-09-29;ICV 20.3;12;12
2014-09-28;DHO 23.4;12;12
2014-09-28;GBZ 19.6;12;12
2014-09-28;GQD 22.1;12;12
2014-09-28;HWU 21.8;12;12
